"id","loan_amnt_USD","funded_amnt_USD","int_rate","installment_USD","total_pymnt_USD","issue_date","loan_status","term_months","sub_grade","state_address","verification_status"
65744200,9725,9725,0.2399,381.49,368.53,"11","1","36","F3","2","1"
57783082,11325,11325,0.1825,289.13,1145.04,"8","1","60","E1","4","1"
65571301,20000,20000,0.1433,686.77,1357.62,"11","1","36","C5","4","1"
39450072,13000,13000,0.1559,454.42,5441.78,"1","0","36","D1","3","1"
48161223,16150,16150,0.1699,575.72,4625.28,"5","1","36","D3","1","0"
64400395,26400,26400,0.166172947947948,673.27,646.58,"11","1","60","E1","3","0"
38640466,29975,29975,0.1924,781.54,8532.86,"1","1","60","E2","0","1"
48000809,10000,10000,0.1399,440.922179176755,2726.07,"5","1","36","C4","1","1"
51880622,6000,6000,0.166172947947948,200.12,1396.74,"6","1","36","C1","2","1"
40247792,4575,4575,0.1786,165.08,1811.34,"1","1","36","D5","2","0"
38494616,15000,15000,0.166172947947948,456.54,5468.43,"1","1","36","A1","1","0"
65787014,23750,23750,0.1999,629.1,602.72,"11","1","60","E4","2","1"
51876197,15273.4631578947,12000,0.1465,283.28,1963.43,"6","1","60","C5","2","1"
51686397,10000,10000,0.1757,251.61,1751.51,"6","1","60","D4","3","1"
49267212,1600,1600,0.166172947947948,52.79,466.97,"5","1","36","B5","3","0"
65098550,5000,5000,0.1899,183.26,361.24,"11","1","60","E3","4","1"
40421561,11000,11000,0.166172947947948,339.6,5495.73,"2","1","36","A3","1","0"
48665848,10550,10550,0.2049,440.922179176755,1964.79,"6","1","60","E4","1","1"
44673337,30000,30000,0.2499,880.37,34916.16,"4","1","60","F4","1","1"
59392279,16000,16000,0.166172947947948,352.13,1398.27,"9","1","60","B5","2","1"
55111820,14100,14100,0.1786,508.76,2515.82,"8","1","36","D5","2","1"
41049957,24000,24000,0.166172947947948,440.922179176755,25389.94,"2","1","60","C1","3","1"
60215821,5250,5250,0.166172947947948,162.73,3143.85094094105,"9","1","36","A4","2","0"
42403885,14500,14500,0.166172947947948,308.02,3064.1,"3","1","60","B3","4","0"
43195812,35000,35000,0.1655,861.4,7688.24,"3","1","60","D2","2","1"
49983186,30000,1000,0.1855,770.81,5974.49,"5","1","60","E2","2","1"
67387401,15000,15000,0.166172947947948,472.68,0,"12","1","36","B1","2","1"
68564754,34550,34550,0.1485,819.23,0,"12","1","60","C5","2","1"
57812330,22000,22000,0.166172947947948,737.99,3627.91,"8","0","36","C2","1","1"
55361761,14000,14000,0.166172947947948,440.922179176755,2134.77,"7","1","36","A2","2","0"
57772616,15273.4631578947,35000,0.1855,899.28,4424.26,"8","1","60","E2","2","1"
67298364,25000,25000,0.166172947947948,830.24,0,"12","1","36","C1","3","1"
55168286,23175,23175,0.1561,810.31,4031.45,"7","1","36","D1","4","1"
41159690,25000,25000,0.166172947947948,833.83,9129.46,"2","1","36","C1","2","1"
51828718,12000,12000,0.166172947947948,254.91,1777.71,"6","1","60","B3","4","1"
40501895,12000,12000,0.1599,291.76,3198.7,"2","1","60","D2","2","1"
59492296,10000,10000,0.166172947947948,314.2,1252.26,"9","0","36","B1","2","1"
51838361,19200,19200,0.166172947947948,612.08,3143.85094094105,"6","1","36","B2","3","1"
57146685,15273.4631578947,20000,0.166172947947948,667.06,3307.99,"8","1","36","C1","4","1"
40979570,20000,20000,0.166172947947948,424.85,4662.03,"2","1","60","B3","4","1"
66482988,8000,8000,0.1318,270.25,358.53,"12","1","36","C3","4","1"
67705908,11225,11225,0.1448,386.27,0,"12","1","36","C5","2","1"
52007651,4000,4000,0.166172947947948,440.922179176755,876.12,"6","1","36","B1","1","1"
57722116,24000,24000,0.166172947947948,774.3,3858.18,"8","1","36","B5","3","1"
60913809,27500,27500,0.2099,743.82,3143.85094094105,"10","1","60","E5","3","1"
57225800,12000,1000,0.166172947947948,371.96,1854.96,"8","1","36","A4","2","0"
39997469,25000,25000,0.1431,858.21,26812.62,"2","1","36","C4","2","1"
65895915,35000,35000,0.166172947947948,1115.77,1080.11,"12","1","36","B2","1","0"
59299518,16000,1000,0.166172947947948,358.27,1422.16,"8","1","60","C1","1","0"
44885256,21825,21825,0.1399,745.83,6068.42,"4","1","36","C4","2","1"
57304528,14000,14000,0.1757,352.25,1747.58,"7","1","60","D4","3","0"
62459446,16000,16000,0.166172947947948,510.07,1003.84,"10","1","36","B5","1","1"
53252627,20000,20000,0.166172947947948,434.75,2584.08,"7","1","60","B4","4","1"
49713681,18100,1000,0.1333,612.75,4294.11,"5","1","36","C3","1","1"
45504881,28000,28000,0.166172947947948,583.55,4639.87,"4","1","60","B2","1","1"
41069432,10000,10000,0.1333,440.922179176755,3716.53,"2","1","36","C3","4","1"
67715147,3000,3000,0.166172947947948,98.53,94.79,"12","1","36","B5","3","1"
55933680,24000,24000,0.166172947947948,521.7,2072.15,"8","1","60","B4","4","1"
46487053,7250,7250,0.2049,271.25,2161.75,"4","1","36","E4","2","1"
43325356,25000,25000,0.166172947947948,764.98,6867.07,"4","1","36","A2","2","1"
56121344,12000,12000,0.1561,289.34,1436.29,"8","1","60","D1","2","0"
61492454,1000,1000,0.166172947947948,33.36,98.71,"10","1","36","C1","1","1"
58532952,7825,7825,0.1786,282.35,1141.05,"8","1","36","D5","0","1"
39522398,20000,20000,0.166172947947948,628.49,6904.29,"1","1","36","A5","4","0"
60527345,17850,17850,0.166172947947948,523.82,1521.9,"9","1","60","F4","2","1"
41072317,3000,3000,0.166172947947948,100.64,3080.69,"2","1","36","C2","3","0"
66534697,8000,8000,0.166172947947948,255.04,0,"12","1","60","B2","1","1"
42994369,32000,32000,0.1786,810.16,8069.85,"3","1","60","D5","1","1"
43351043,6000,6000,0.166172947947948,196.41,1760.36,"4","1","36","B4","2","1"
38455422,20000,20000,0.1786,506.35,5530.16,"1","1","60","D5","2","1"
52759072,7000,7000,0.1399,239.21,1429.82,"7","1","36","C4","1","0"
39730512,12000,1000,0.1431,411.95,2050.21,"1","0","36","C4","1","0"
59139771,28000,28000,0.166172947947948,876,3491.73,"8","1","36","A5","3","0"
48605954,21000,1000,0.1333,710.92,5656.26,"5","1","36","C3","1","1"
63908173,13000,1000,0.1699,463.43,914.59,"11","1","36","D3","2","1"
61982885,10000,10000,0.1399,232.64,10166.43,"10","1","60","C4","3","0"
41358527,20000,20000,0.166172947947948,440.16,4375.98,"3","1","60","B5","1","1"
53614580,12000,12000,0.166172947947948,268.7,1395.26,"7","1","60","C1","2","0"
65617181,31275,31275,0.1433,1073.93,3143.85094094105,"12","1","36","C5","1","1"
43470793,11000,11000,0.1884,284.38,12402.63,"3","1","60","E2","1","1"
44419159,21550,21550,0.2299,607.39,5438.99,"4","1","60","F1","4","1"
41266882,13325,13325,0.166172947947948,455.36,4543.24,"2","1","36","C4","2","0"
59033248,6000,6000,0.166172947947948,180.69,720.99,"9","1","36","A1","1","1"
66463042,17125,17125,0.166172947947948,573.64,561.66,"12","0","36","C2","3","1"
65128884,10200,10200,0.166172947947948,320.48,631.69,"11","1","36","B1","2","1"
65796496,10000,10000,0.166172947947948,203.63,194.54,"11","1","60","B1","2","0"
57783576,10800,10800,0.1333,247.57,1229.85,"8","1","60","C3","1","1"
56028803,8500,8500,0.166172947947948,263.47,1313.92,"8","1","36","A4","1","1"
51966159,18000,18000,0.166172947947948,358.64,2184.51,"6","1","60","A4","2","1"
49955994,5000,5000,0.166172947947948,156.43,1092.82,"6","1","36","A5","2","1"
65722972,11000,11000,0.166172947947948,360.08,706.73,"11","1","36","B4","3","1"
43105574,3500,3500,0.166172947947948,116.74,931.53,"3","1","36","C5","2","0"
37821356,11550,11550,0.1999,305.95,3645.75,"1","1","60","E3","2","0"
61423587,20000,20000,0.1399,465.27,3143.85094094105,"10","1","60","C4","4","1"
43389556,24000,24000,0.166172947947948,440.922179176755,4820.21,"3","1","60","C1","4","1"
54889202,35000,35000,0.1825,893.54,5290.27,"7","1","60","E1","2","1"
42363117,6000,6000,0.166172947947948,440.922179176755,1997.1,"3","1","36","C1","3","1"
40392106,17500,17500,0.166172947947948,540.27,17892.56989,"2","1","36","A5","4","0"
65512260,12000,12000,0.1786,303.81,280,"11","1","60","D5","4","1"
63967768,20000,20000,0.1433,686.77,1357.62,"11","1","36","C5","3","1"
59151331,2900,1000,0.1825,105.21,417.9,"9","1","36","E1","4","1"
43315276,10000,10000,0.166172947947948,212.43,3143.85094094105,"3","1","60","B3","2","1"
40737587,15875,15875,0.1561,555.07,5578.23,"2","0","36","D1","4","1"
65332738,10000,1000,0.166172947947948,217.38,528.65,"11","1","60","B4","4","0"
56935099,5000,5000,0.1333,169.27,838.94,"8","1","36","C3","4","1"
59433155,12000,12000,0.166172947947948,400.24,1617.35,"9","1","36","C1","0","1"
46518147,21000,21000,0.166172947947948,647.66,5211.54,"4","1","36","A5","1","1"
57284553,35000,35000,0.166172947947948,1099.69,5459,"9","1","36","B1","2","1"
50043920,6600,6600,0.1399,225.55,3143.85094094105,"6","1","36","C4","3","1"
46803055,8000,8000,0.166172947947948,255.04,2036.24,"5","1","36","B2","2","1"
46755695,3000,3000,0.166172947947948,100.64,803,"4","1","36","C2","2","0"
39562566,25000,25000,0.166172947947948,726.48,7230.77,"2","1","60","F3","4","1"
53282173,10000,10000,0.166172947947948,333.53,2037.65,"7","1","36","C1","4","1"
57763967,30000,30000,0.166172947947948,967.88,3854.87,"8","0","36","B3","4","1"
40590506,18000,18000,0.166172947947948,576.51,6317.89,"2","1","36","B2","0","1"
53161296,20000,20000,0.166172947947948,407.26,2434.47,"7","1","60","B1","1","1"
57227247,10000,10000,0.1333,338.54,3143.85094094105,"8","1","36","C3","3","1"
55341008,15273.4631578947,13000,0.166172947947948,406.72,2027.9,"7","1","36","A5","2","0"
66581439,15273.4631578947,12000,0.1699,298.17,286.84,"12","1","60","D3","2","1"
65821582,30000,30000,0.166172947947948,765.08,704.41,"11","1","60","E1","2","1"
66442763,15273.4631578947,2000,0.1367,68.04,66.52,"12","1","36","C4","1","1"
41246907,10000,1000,0.166172947947948,327.34,3261.19,"2","1","36","B4","3","1"
54374427,15273.4631578947,8100,0.166172947947948,258.22,1545.19,"7","1","36","B2","1","1"
38556527,14400,14400,0.166172947947948,309.45,3696.62,"1","0","60","B3","2","1"
57185272,15000,15000,0.166172947947948,440.922179176755,2284.65,"8","1","36","A2","2","0"
68323697,2800,2800,0.166172947947948,89.27,75.71,"12","1","36","B2","2","0"
60466791,2500,2500,0.1757,89.85,356.96,"9","1","36","D4","4","0"
65169237,28000,28000,0.166172947947948,594.78,1158.48,"11","1","60","B3","1","1"
66360447,25000,25000,0.166172947947948,539.09,524.31,"12","1","60","B4","2","0"
38608511,10000,10000,0.1559,349.55,3143.85094094105,"1","1","36","D1","1","0"
45294502,15000,15000,0.1757,377.41,3367.41,"4","1","60","D4","2","0"
51115255,12000,12000,0.1825,306.36,12688.74,"6","1","60","E1","1","1"
41061151,11250,11250,0.1699,279.54,3064.32,"2","1","60","D3","1","0"
58250703,5000,5000,0.166172947947948,157.1,626.13,"8","0","36","B1","1","0"
40776404,10000,10000,0.166172947947948,318.79,3501.6,"2","1","36","B2","2","0"
63218769,20150,20150,0.1855,517.73,931.63,"10","1","60","E2","4","1"
46244273,7200,7200,0.166172947947948,229.53,2058.43,"4","1","36","B2","1","1"
46234587,4600,4600,0.1825,166.88,1497.26,"4","1","36","E1","3","0"
57703559,25000,25000,0.1699,440.922179176755,3082.3,"8","1","60","D3","4","1"
63967503,6000,6000,0.166172947947948,191.28,399.36,"11","1","36","B2","1","0"
48020994,14000,14000,0.166172947947948,297.39,2363.58,"5","1","60","B3","1","0"
51116885,15000,15000,0.166172947947948,478.19,3339.69,"6","1","36","B2","4","1"
67575562,12000,12000,0.166172947947948,385.86,0,"12","1","36","B3","2","1"
65423884,25800,25800,0.166172947947948,440.922179176755,775.59,"12","1","36","A3","4","1"
47230675,10000,10000,0.166172947947948,312.86,2494.11,"5","1","36","A5","2","0"
37641179,15273.4631578947,28000,0.166172947947948,870.85,10426.9,"1","1","36","A4","1","1"
54047304,10000,10000,0.166172947947948,309.97,10182.02,"7","1","36","A4","1","1"
38527442,13900,1000,0.1431,477.17,5237.82,"1","1","36","C4","1","1"
63722625,10000,10000,0.166172947947948,322.63,639.71,"11","1","36","B3","0","1"
48725601,15273.4631578947,20000,0.166172947947948,611.98,4330.01,"5","1","36","A2","4","1"
60606958,6000,6000,0.166172947947948,201.27,599.58,"9","1","36","C5","3","1"
55933852,30000,30000,0.1333,687.68,3538.37,"8","1","60","C3","2","1"
60636268,5000,5000,0.166172947947948,156.43,623.53,"9","1","36","A5","0","0"
63436442,10000,10000,0.1465,236.07,455.86,"10","1","60","C5","4","0"
57226803,4800,4800,0.166172947947948,440.922179176755,762.65,"8","1","36","B2","2","0"
50615773,18000,18000,0.166172947947948,382.36,2656.54,"6","1","60","B3","3","1"
55920450,35000,35000,0.166172947947948,743.48,3697.98,"8","1","60","B3","0","1"
46753681,12500,12500,0.166172947947948,398.49,3181.55,"4","1","36","B2","3","0"
66481987,7500,7500,0.1541,261.5,3143.85094094105,"12","1","36","D1","2","1"
61341444,7200,7200,0.166172947947948,235.69,702.67,"10","1","36","B4","3","1"
67705991,10000,10000,0.166172947947948,211.3,3143.85094094105,"12","1","60","B3","1","0"
60685934,21300,21300,0.2499,625.06,1845.61,"9","1","60","F4","2","1"
62714781,14000,14000,0.166172947947948,285.08,848.88,"10","1","60","B1","3","1"
37948249,12000,12000,0.1499,415.93,4971.17,"1","1","36","C5","3","0"
60307145,15000,15000,0.1399,348.95,1384.14,"9","1","60","C4","4","0"
66550815,7000,7000,0.166172947947948,440.922179176755,223.84,"12","1","36","B4","4","1"
60952910,5000,5000,0.1855,182.15,0,"10","1","36","E2","2","1"
54778442,18000,18000,0.166172947947948,593.83,3539.92,"7","1","36","B5","4","1"
65774498,7000,7000,0.166172947947948,225.84,221.96,"12","1","36","B3","3","1"
40961312,22600,22600,0.2049,604.95,26498.85,"2","1","60","E4","0","1"
50635796,13800,13800,0.1919,359.43,3143.85094094105,"6","1","60","E3","4","1"
56984701,9600,9600,0.166172947947948,316.71,1695.84,"8","1","36","B5","4","1"
63074432,20000,20000,0.1399,465.27,1380.27,"10","1","60","C4","2","0"
51887000,15950,15950,0.1465,376.53,2622.73,"6","1","60","C5","2","1"
63958827,19200,19200,0.166172947947948,407.85,837,"11","1","60","B3","2","1"
59412766,25000,25000,0.166172947947948,763.28,3044.45,"9","1","36","A2","2","0"
43351170,19800,19800,0.1655,701.5,20099.01,"3","1","36","D2","3","1"
61612997,17000,17000,0.166172947947948,560.84,1655.3,"10","1","36","B5","1","1"
39749193,8000,8000,0.1366,272.11,2987.14,"2","1","36","C3","2","1"
62974685,10000,10000,0.1561,349.65,681.96,"10","1","36","D1","2","1"
61982206,8000,8000,0.166172947947948,250.29,3143.85094094105,"10","1","36","A5","3","1"
65945486,5000,5000,0.166172947947948,157.56,152.9,"12","1","36","B1","4","0"
43275998,12000,12000,0.1561,419.58,4185.39,"3","1","36","D1","1","1"
59161972,35000,35000,0.166172947947948,1167.36,4749.76,"9","1","36","C1","2","1"
56127583,27000,27000,0.1699,670.88,3443.59,"7","0","60","D3","4","1"
60356397,16000,1000,0.166172947947948,488.5,1459.95,"10","1","36","A2","2","0"
58543725,14000,14000,0.166172947947948,421.61,1702.98,"8","0","36","A1","2","0"
63449512,15273.4631578947,35000,0.166172947947948,1099.69,2183.47,"11","1","36","B1","2","1"
60175488,9000,9000,0.1919,330.77,1303.89,"9","1","36","E3","3","1"
39640575,20000,20000,0.166172947947948,612.89,6734.58,"1","1","36","A2","4","1"
58542112,20000,20000,0.166172947947948,670.9,2669.5,"8","1","36","C2","1","1"
40562878,25000,25000,0.166172947947948,766.12,8452.72,"2","1","36","A2","4","1"
44269738,2400,2400,0.166172947947948,79.18,711.08,"4","1","36","B5","0","1"
62724296,19200,19200,0.1999,508.58,974.51,"10","1","60","E4","3","1"
55310670,16800,16800,0.166172947947948,527.85,2631.62,"7","1","36","B1","2","1"
64009608,35000,35000,0.166172947947948,1095,1079.66,"11","1","36","A5","1","1"
46834995,3500,3500,0.1333,118.49,3509.6,"4","1","36","C5","4","0"
63415381,6000,6000,0.166172947947948,193.58,596.67,"10","1","36","B3","3","1"
63337347,12000,12000,0.166172947947948,395.89,825.37,"10","1","36","B5","3","1"
56011427,7200,7200,0.166172947947948,440.922179176755,1174.05,"8","1","36","B4","3","0"
39917986,15425,15425,0.1854,396.24,4342.75,"2","1","60","E1","3","1"
46497001,8475,8475,0.1699,302.12,2408.96,"4","0","36","D3","3","0"
40287591,5500,5500,0.1786,198.46,2177.6,"1","1","36","D5","4","1"
60616803,22000,22000,0.1333,504.3,1984.62,"9","1","60","C5","2","0"
56330250,25300,25300,0.1855,650.05,3198.1,"8","0","60","E2","3","1"
65200899,15273.4631578947,16150,0.1655,397.48,367.78,"11","1","60","D2","4","0"
48504716,15273.4631578947,15000,0.166172947947948,462.61,3695.11,"5","1","36","A4","4","0"
56522779,15273.4631578947,35000,0.1465,1207.3,5844.75,"8","1","36","C5","3","1"
67308827,3000,1000,0.1448,103.24,98.41,"12","1","36","C5","3","1"
58400541,20000,20000,0.166172947947948,447.83,3143.85094094105,"8","1","60","C1","2","1"
66455091,19200,19200,0.1999,508.58,465.93,"12","1","60","E4","1","1"
41256551,4950,1000,0.1655,175.38,1749.25,"3","1","36","D2","2","1"
40520340,9375,9375,0.166172947947948,285.34,3143.85094094105,"1","1","36","A1","1","0"
38645088,23500,23500,0.166172947947948,743.69,8901.64,"1","1","36","B1","3","1"
46284627,14000,14000,0.166172947947948,461.87,14871.55,"4","1","36","B5","3","1"
46886504,11500,11500,0.166172947947948,293.6,2337.14,"4","1","60","E1","2","1"
56572839,20000,20000,0.1399,465.27,2295.26,"8","1","60","C4","3","1"
45384692,6800,6800,0.166172947947948,222.6,1999.25,"4","1","36","B4","3","0"
55250220,10000,10000,0.1399,440.922179176755,1700.88,"7","1","36","C4","3","1"
50303373,26000,26000,0.166172947947948,793.81,5538.64,"5","1","36","A2","4","1"
46426972,18000,18000,0.2049,481.82,19456.45,"4","1","60","E5","1","1"
66493565,10000,10000,0.166172947947948,218.53,206.06,"12","1","60","B5","4","0"
66074180,6500,6500,0.166172947947948,207.22,386.29,"12","1","36","B2","3","1"
55158485,24000,24000,0.1786,440.922179176755,3014.29,"8","1","60","D5","4","1"
39917775,16000,16000,0.166172947947948,502.79,5523.41,"1","1","36","A5","1","0"
66084368,21000,21000,0.166172947947948,641.15,633.87,"11","1","36","A2","1","0"
63495477,11000,11000,0.166172947947948,440.922179176755,477.6,"10","1","60","C1","2","0"
62033431,10000,10000,0.1786,253.18,1004.62,"10","1","60","D5","2","1"
38525079,12000,12000,0.166172947947948,365.23,4394.97,"1","1","36","A1","4","0"
38477891,15000,15000,0.1649,440.922179176755,17117.91,"1","1","60","D3","3","1"
61352407,25000,25000,0.166172947947948,763.28,2281.17,"10","1","36","A2","4","1"
49864414,9000,9000,0.166172947947948,294.61,1762.16,"7","1","36","B4","0","0"
42434880,10000,10000,0.1465,236.07,2352.56,"3","1","60","C5","1","1"
46134999,35000,35000,0.1699,1247.68,36730.25,"5","1","60","D3","1","1"
49217715,9250,9250,0.166172947947948,285.15,1992.51,"6","1","36","A3","2","0"
60626658,22450,22450,0.1786,568.38,1660.59,"10","1","60","D5","2","1"
35683282,22400,22400,0.166172947947948,686.44,8221.13,"1","1","36","A2","0","1"
41298816,12000,12000,0.1655,440.922179176755,12995.78,"3","1","60","D2","1","1"
55899007,3500,3500,0.166172947947948,112.92,562.66,"8","1","36","B3","3","1"
62126534,20000,20000,0.166172947947948,440.922179176755,1973.87,"10","1","36","C1","2","0"
50645704,15000,15000,0.166172947947948,483.94,3399.07,"6","1","36","B3","4","1"
65191449,18000,18000,0.1786,649.48,631.62,"11","1","36","D5","1","1"
67397731,17125,17125,0.166172947947948,573.64,0,"12","1","36","C2","4","1"
38435222,35000,35000,0.1559,1223.43,6321.77,"1","0","36","D1","2","1"
63154311,6000,6000,0.166172947947948,191.28,376.45,"10","1","36","B2","3","1"
59079910,25000,25000,0.166172947947948,543.44,2158.5,"9","1","60","B4","1","0"
61148185,5000,5000,0.1333,169.27,500.4,"10","1","36","C3","1","1"
42473896,13000,13000,0.166172947947948,425.55,4247.56,"3","1","36","B4","2","0"
37998603,24000,24000,0.166172947947948,509.82,3555.42,"6","1","60","B3","4","0"
61551972,15000,15000,0.166172947947948,326.07,969.05,"10","1","60","B4","0","0"
